House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
"398","AZALEA DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKRY""","F 390 AZALEA DR","398 AZALEA DR",""
"100","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIU2""","F 110 BEAU RIVAGE DR","100 BEAU RIVAGE DR",""
"110","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJZE""","F 110 BEAU RIVAGE DR","110 BEAU RIVAGE DR",""
"115","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WN1X""","F 125 BEAU RIVAGE DR","115 BEAU RIVAGE DR",""
"120","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJNV""","F 130 BEAU RIVAGE DR","120 BEAU RIVAGE DR",""
"125","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJ0K""","F 125 BEAU RIVAGE DR","125 BEAU RIVAGE DR",""
"130","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLYJ""","F 130 BEAU RIVAGE DR","130 BEAU RIVAGE DR",""
"135","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKDN""","F 145 BEAU RIVAGE DR","135 BEAU RIVAGE DR",""
"140","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIYH""","F 150 BEAU RIVAGE DR","140 BEAU RIVAGE DR",""
"145","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WPIU""","F 145 BEAU RIVAGE DR","145 BEAU RIVAGE DR","Y"
"150","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKIP""","F 150 BEAU RIVAGE DR","150 BEAU RIVAGE DR",""
"155","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WL8T""","F 165II BEAU RIVAGE DR","155 BEAU RIVAGE DR",""
"160","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJTW""","F 170 BEAU RIVAGE DR","160 BEAU RIVAGE DR","Y"
"165","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WHTD""","F 165I BEAU RIVAGE DR","165 BEAU RIVAGE DR",""
"170","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WHM0""","F 170 BEAU RIVAGE DR","170 BEAU RIVAGE DR",""
"175","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLU5""","F 185 BEAU RIVAGE DR","175 BEAU RIVAGE DR",""
"180","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIUG""","F 190 BEAU RIVAGE DR","180 BEAU RIVAGE DR",""
"185","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLX7""","F 185 BEAU RIVAGE DR","185 BEAU RIVAGE DR",""
"190","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJWG""","F 190 BEAU RIVAGE DR","190 BEAU RIVAGE DR",""
"195","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WL7T""","F 195 BEAU RIVAGE DR","195 BEAU RIVAGE DR",""
"197","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WPIJ""","F 195 BEAU RIVAGE DR","197 BEAU RIVAGE DR",""
"200","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLDX""","F 210 BEAU RIVAGE DR","200 BEAU RIVAGE DR",""
"210","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WN84""","F 210 BEAU RIVAGE DR","210 BEAU RIVAGE DR",""
"220","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WM8L""","F 230 BEAU RIVAGE DR","220 BEAU RIVAGE DR",""
"225","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKFM""","F 235 BEAU RIVAGE DR","225 BEAU RIVAGE DR",""
"230","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WL2N""","F 230 BEAU RIVAGE DR","230 BEAU RIVAGE DR",""
"235","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLX6""","F 235 BEAU RIVAGE DR","235 BEAU RIVAGE DR",""
"240","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJXM""","F 250 BEAU RIVAGE DR","240 BEAU RIVAGE DR",""
"245","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WMWH""","F 255 BEAU RIVAGE DR","245 BEAU RIVAGE DR",""
"250","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJBA""","F 250 BEAU RIVAGE DR","250 BEAU RIVAGE DR",""
"255","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WHSV""","F 215 SILVER MAPLE DR","255 BEAU RIVAGE DR",""
"260","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WN9K""","F 250 BEAU RIVAGE DR","260 BEAU RIVAGE DR",""
"270","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKVJ""","F 260 BEAU RIVAGE DR","270 BEAU RIVAGE DR",""
"280","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WM4I""","F 280 BEAU RIVAGE DR","280 BEAU RIVAGE DR","Y"
"285","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKUN""","F 285I BEAU RIVAGE DR","285 BEAU RIVAGE DR",""
"290","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKBP""","F 280 BEAU RIVAGE DR","290 BEAU RIVAGE DR",""
"300","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WMN3""","F 300 BEAU RIVAGE DR","300 BEAU RIVAGE DR",""
"310","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WNOJ""","F 300 BEAU RIVAGE DR","310 BEAU RIVAGE DR",""
"320","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WP1J""","F 320 BEAU RIVAGE DR","320 BEAU RIVAGE DR",""
"330","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WPNG""","F 320 BEAU RIVAGE DR","330 BEAU RIVAGE DR",""
"340","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WNOR""","F 340 BEAU RIVAGE DR","340 BEAU RIVAGE DR",""
"345","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKEA""","F 345 BEAU RIVAGE DR","345 BEAU RIVAGE DR",""
"350","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKLN""","F 340 BEAU RIVAGE DR","350 BEAU RIVAGE DR",""
"355","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WPXC""","F 345 BEAU RIVAGE DR","355 BEAU RIVAGE DR",""
"360","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIV6""","F 360 BEAU RIVAGE DR","360 BEAU RIVAGE DR",""
"370","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WMWW""","F 380 BEAU RIVAGE DR","370 BEAU RIVAGE DR",""
"375","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WL7G""","F 375 BEAU RIVAGE DR","375 BEAU RIVAGE DR",""
"380","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJZF""","F 380 BEAU RIVAGE DR","380 BEAU RIVAGE DR",""
"385","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WNNT""","F 375 BEAU RIVAGE DR","385 BEAU RIVAGE DR",""
"400","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLNN""","F 400 BEAU RIVAGE DR","400 BEAU RIVAGE DR",""
"411","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 235 BEAU RIVAGE DR","411 BEAU RIVAGE DR",""
"430","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 400 BEAU RIVAGE DR","430 BEAU RIVAGE DR",""
"608","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 360 BEAU RIVAGE DR","608 BEAU RIVAGE DR",""
"609","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 360 BEAU RIVAGE DR","609 BEAU RIVAGE DR",""
"610","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 380 BEAU RIVAGE DR","610 BEAU RIVAGE DR",""
"611","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 400 BEAU RIVAGE DR","611 BEAU RIVAGE DR",""
"612","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 400 BEAU RIVAGE DR","612 BEAU RIVAGE DR",""
"613","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 375 BEAU RIVAGE DR","613 BEAU RIVAGE DR",""
"614","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 375 BEAU RIVAGE DR","614 BEAU RIVAGE DR",""
"701","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 260 BEAU RIVAGE DR","701 BEAU RIVAGE DR",""
"702","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 280 BEAU RIVAGE DR","702 BEAU RIVAGE DR",""
"703","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 280 BEAU RIVAGE DR","703 BEAU RIVAGE DR",""
"704","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 300 BEAU RIVAGE DR","704 BEAU RIVAGE DR",""
"705","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 300 BEAU RIVAGE DR","705 BEAU RIVAGE DR",""
"706","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 320 BEAU RIVAGE DR","706 BEAU RIVAGE DR",""
"707","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 320 BEAU RIVAGE DR","707 BEAU RIVAGE DR",""
"708","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 340 BEAU RIVAGE DR","708 BEAU RIVAGE DR",""
"709","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 340 BEAU RIVAGE DR","709 BEAU RIVAGE DR",""
"711","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 345 BEAU RIVAGE DR","711 BEAU RIVAGE DR",""
"712","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 345 BEAU RIVAGE DR","712 BEAU RIVAGE DR",""
"713","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 30I BERG CT","713 BEAU RIVAGE DR",""
"714","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 30I BERG CT","714 BEAU RIVAGE DR",""
"715","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 25 BERG CT","715 BEAU RIVAGE DR",""
"716","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 25 BERG CT","716 BEAU RIVAGE DR",""
"717","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 285I BEAU RIVAGE DR","717 BEAU RIVAGE DR",""
"718","BEAU RIVAGE DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 285I BEAU RIVAGE DR","718 BEAU RIVAGE DR",""
"20","BERG CT","MANDEVILLE","70471","","","","","","","214002","=""000015WPYK""","F 30II BERG CT","20 BERG CT",""
"25","BERG CT","MANDEVILLE","70471","","","","","","","214002","=""000015WKGD""","F 25 BERG CT","25 BERG CT",""
"30","BERG CT","MANDEVILLE","70471","","","","","","","214002","=""000015WP1Q""","F 30II BERG CT","30 BERG CT",""
"35","BERG CT","MANDEVILLE","70471","","","","","","","214002","=""000015WJHS""","F 25 BERG CT","35 BERG CT",""
"50","BERG CT","MANDEVILLE","70471","","","","","","","214002","=""000015WOFN""","F 30I BERG CT","50 BERG CT",""
"320","CAMELLIA LN","MANDEVILLE","70471","","","","","","","214002","=""000015WM7G""","F 309 HYACINTH LN","320 CAMELLIA LN",""
"345","CAMELLIA LN","MANDEVILLE","70471","","","","","","","214002","=""000015WJD0""","F 355 CAMELLIA DR","345 CAMELLIA LN",""
"355","CAMELLIA LN","MANDEVILLE","70471","","","","","","","214002","=""000015WLT7""","F 355 CAMELLIA DR","355 CAMELLIA LN",""
"411","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WM6U""","F 420 DORADO ST","411 DORADO DR",""
"412","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""00001CSMD4""","F 406I HEAVENS DR","412 DORADO DR",""
"417","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""0000257IQM""","F 406I HEAVENS DR","417 DORADO DR",""
"419","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLXX""","F 420 DORADO ST","419 DORADO DR",""
"420","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WN7E""","F 406I HEAVENS DR","420 DORADO DR",""
"421","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""00001CSD6M""","F 406I HEAVENS DR","421 DORADO DR",""
"430","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WI3U""","F 420 DORADO ST","430 DORADO DR",""
"504","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WINT""","F 523 DORADO ST","504 DORADO DR",""
"510","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLQB""","F 523 DORADO ST","510 DORADO DR",""
"520","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WL9H""","F 523 DORADO ST","520 DORADO DR",""
"521","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WN7C""","F 523 DORADO ST","521 DORADO DR",""
"530","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WOGG""","F 523 DORADO ST","530 DORADO DR",""
"531","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WNUG""","F 523 DORADO ST","531 DORADO DR",""
"532","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJKH""","F 523 DORADO ST","532 DORADO DR",""
"540","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLNO""","F 523 DORADO ST","540 DORADO DR",""
"620","DORADO DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLEF""","F 523 DORADO ST","620 DORADO DR",""
"101","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WHS6""","F 100 GARDEN AV","101 GARDEN AV",""
"185","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLJG""","F 225 MOSS LN","185 GARDEN AV",""
"200","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJFK""","F 200 GARDEN AV","200 GARDEN AV",""
"210","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WL6C""","F 230 GARDEN AV","210 GARDEN AV",""
"220","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJ3X""","F 230 GARDEN AV","220 GARDEN AV",""
"225","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WIYY""","F 225 MOSS LN","225 GARDEN AV",""
"230","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WIOL""","F 230 GARDEN AV","230 GARDEN AV",""
"235","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WOQ0""","F 235 GARDEN AV","235 GARDEN AV",""
"240","GARDEN AV","MANDEVILLE","70471","APT","C","","","","","214002","=""000015WIFE""","F 250 GARDEN AV","240 GARDEN AV APT C",""
"240","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJVF""","F 250 GARDEN AV","240 GARDEN AV",""
"242","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WPY4""","F 280 GARDEN AV","242 GARDEN AV",""
"245","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WHTY""","F 235 GARDEN AV","245 GARDEN AV",""
"250","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WOWA""","F 250 GARDEN AV","250 GARDEN AV",""
"255","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WMMH""","F 255 GARDEN AV","255 GARDEN AV",""
"260","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WI7U""","F 260 GARDEN AV","260 GARDEN AV",""
"265","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WNTU""","F 255 GARDEN AV","265 GARDEN AV",""
"270","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLVF""","F 260 GARDEN AV","270 GARDEN AV",""
"275","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLET""","F 275 GARDEN AV","275 GARDEN AV",""
"280","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WM50""","F 280 GARDEN AV","280 GARDEN AV",""
"285","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WOG4""","F 275 GARDEN AV","285 GARDEN AV",""
"290","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJO3""","F 280 GARDEN AV","290 GARDEN AV",""
"295","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLCV""","F 295 GARDEN AV","295 GARDEN AV",""
"300","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WKN0""","F 300 GARDEN AV","300 GARDEN AV",""
"305","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WK3R""","F 295 GARDEN AV","305 GARDEN AV",""
"310","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLHF""","F 300 GARDEN AV","310 GARDEN AV",""
"315","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WKL3""","F 315 GARDEN AV","315 GARDEN AV",""
"320","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJ3R""","F 320 GARDEN AV","320 GARDEN AV",""
"325","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WL48""","F 315 GARDEN AV","325 GARDEN AV",""
"330","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJGH""","F 320 GARDEN AV","330 GARDEN AV",""
"335","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WMWX""","F 315 GARDEN AV","335 GARDEN AV",""
"340","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WK87""","F 350 GARDEN AV","340 GARDEN AV",""
"345","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WPXX""","F 345 GARDEN AV","345 GARDEN AV",""
"350","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJ6W""","F 350 GARDEN AV","350 GARDEN AV",""
"355","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLWR""","F 345 GARDEN AV","355 GARDEN AV",""
"360","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WOPP""","F 360 GARDEN AV","360 GARDEN AV",""
"365","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WMPQ""","F 375 GARDEN AV","365 GARDEN AV",""
"370","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WKOV""","F 360 GARDEN AV","370 GARDEN AV",""
"375","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLRK""","F 375 GARDEN AV","375 GARDEN AV",""
"380","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLQL""","F 380 GARDEN AV","380 GARDEN AV",""
"385","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLMY""","F 385 GARDEN AV","385 GARDEN AV",""
"390","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLIZ""","F 380 GARDEN AV","390 GARDEN AV",""
"395","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WMRJ""","F 385 GARDEN AV","395 GARDEN AV",""
"399","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WLVS""","F 385 GARDEN AV","399 GARDEN AV",""
"400","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WN9E""","F 390 S LOTUS DR","400 GARDEN AV",""
"415","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WK15""","F 415 GARDEN AV","415 GARDEN AV",""
"425","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJO7""","F 501 HEAVENS DR","425 GARDEN AV",""
"500","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WN9H""","F 420 HEAVENS DR","500 GARDEN AV",""
"510","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WJ9K""","F 417I VENUS DR","510 GARDEN AV",""
"539","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WMWV""","F 601 GARDEN AV","539 GARDEN AV","Y"
"541","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WM90""","F 601 GARDEN AV","541 GARDEN AV",""
"561","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WMNS""","F 601 GARDEN AV","561 GARDEN AV",""
"601","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WP14""","F 601 GARDEN AV","601 GARDEN AV",""
"610","GARDEN AV","MANDEVILLE","70471","","","","","","","214002","=""000015WKB6""","F 601 GARDEN AV","610 GARDEN AV",""
"400","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WHRJ""","F 406II HEAVENS DR","400 HEAVENS DR",""
"401","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJRZ""","F 518 DORADO ST","401 HEAVENS DR",""
"406","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 406I HEAVENS DR","406 HEAVENS DR",""
"407","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 518 DORADO ST","407 HEAVENS DR",""
"408","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 406II HEAVENS DR","408 HEAVENS DR",""
"409","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 406I HEAVENS DR","409 HEAVENS DR",""
"412","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 412 HEAVENS DR","412 HEAVENS DR",""
"413","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 406I HEAVENS DR","413 HEAVENS DR",""
"417","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 406I HEAVENS DR","417 HEAVENS DR",""
"418","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 412 HEAVENS DR","418 HEAVENS DR",""
"420","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 420 HEAVENS DR","420 HEAVENS DR",""
"421","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 417I VENUS DR","421 HEAVENS DR",""
